1277	Rachida Dati choquée que personne ne condamne #Femen et profanations http://www.lefigaro.fr/politique/2014/01/08/01002-20140108ARTFIG00424-rachida-dati-la-foi-fait-partie-de-ma-vie.php via @Le_Figaro	nonfigurative
1278	Tant qu'à avoir un président de gauche qui ne sait pas se tenir, on ne pourrait pas faire revenir DSK ?	nonfigurative
1279	En France, on parle des vrais problèmes ! #dieudonne #trierweiler #juliegayet #quenelle 	figurative
1280	#Hollande c'est la synthèse de la gauche : "j'aime pas les riches" incarné par #Cahuzac et "je trompe ma femme" incarné par DSK	nonfigurative
1281	On vient de menacer d'enlever les enfants de #Dieudonne La rue du TMO est bloquée par les CRS. Une info que vous n'aurez pas sur #BFMTV	nonfigurative
1282	de la succession d'infos sur le fil #AFP: 13h26 Alerte "Sharon est décédé", 13h27 Urgent "Dieudonné abandonne son spectacle Le mur" 	figurative
1283	Pas étonnant que la gauche moralisatrice allègue le respect de la vie privée de FH, ils étaient quand même prêts à envoyer DSK au pouvoir!	nonfigurative
1284	Attention: ne pas confondre l'affaire DSK d'avec celle #Hollande_Gayet DSK est un obsédé sexuel incontrôlable alors que FH est un insensé.	nonfigurative
1285	Ségolène Royal est beaucoup trop invitée par rapport à sa fonction. Aucun intérêt. #france2	nonfigurative
1286	Les socialistes vont commencer à regretter de ne pas avoir présenté à la présidentielle un type sérieux et stable sentimentalement,genre DSK	figurative
1287	Je ne moque plus jamais de Silvio Berlusconi.	nonfigurative
1288	#Ribéry Ballon d'or dans qqs heures. Remise du trophée dvnt la famille de #CR7 venue spécialement et retransmise sur la tv du #Real. 	figurative
1289	La "réforme" de la NSA n'apportera aucune protection pour les "non-US persons". http://www.theguardian.com/world/2014/jan/10/nsa-mass-surveillance-powers-john-inglis-npr Hollande et Merkel d'aucun secours...	nonfigurative
1290	[VIDEO] #Dieudonné ns parle de #DSK Quel aigri a osé dire que cet humoriste ne faisait pas rire ? Sacré @MbalaDieudo!	figurative
1291	“@Le_Figaro: Le doute plane sur l'avenir de Valérie Trierweiler à l'Elysée http://bit.ly/1hOEAAF" dommage on l'aimait tellement 	figurative
1292	#Amiens : grosse victoire contre l'antisémitisme... Bravo #Valls ! ( glaçante)... Sondage du @Courrier_picard 	figurative
1293	Moi aussi j'suis cuniculteur ! L'année prochaine j'peux faire #ADP ? &#x1f44d;	figurative
1294	Ribery a peut être pas eu le ballon d or mais il a eu Zahia 	figurative
1295	@Nikal83: Le bouchon est perméable, le gaz s'échappe" je dirais même plus le gaz part...(tu l'as ou pas ?)  #ADP" Ulliel.	figurative
1296	Tout n'a pas été dit sur l'affaire DSK. Indigné par son racisme, Régis Jauffret en dit plus dans son nouveau roman. http://bit.ly/1hS8XGs	nonfigurative
1297	Et si cet AM, François Hollande annonçait qu'il travaille, depuis un an, à inverser la courbe de... Julie Gayet. 	figurative
1298	Bienvenue dans la dictature russe #LastRT. Les #JO de #Sotchi vont être sympas pour les collègues 	figurative
1299	Hollande aurait dû écouter Sarkozy au sujet des "photos volées" - 7SUR7.be via @7sur7 #hollande http://s.7s7.be/1773983	figurative
1300	"je remercie le chef de l'opposition pour ses sages précautions" #hollande à propos de C. Jacob qui s'inquiète pour sa sécurité 	figurative
1301	Après l'affaire DSK qui a marqué ici,tous les gens que je croise à Washington me disent:"les hommes politiques fçais ne savent pas se tenir"	nonfigurative
1302	Vous vous moquez de la gueule, de la verve de Ribéry... Il se moque de vos fins de mois difficiles... #Punchline #Réalité et 	figurative
1303	Finalement je ne vois pas pourquoi DSK, baiseur compulsif, a été écarté au profit de François Hollande, autre baiseur compulsif.	nonfigurative
1304	#PE @nigel_farage: "l'Etat de la Grèce n'est pas grave puisque vous avez signé l'accord MIFID 2" 	figurative
1305	D'après Jimmy Fallon, le seul risque qu'encourt Hollande est d'être félicité... High five ! http://bit.ly/1dwIs7A	figurative
1306	Si un Président avec 2 maîtresses ne choque pas puisque ça relève de la vie privée, DSK aurait pu être Président... Ou était le problème?	nonfigurative
1307	Que parté a la soiré de l'acropole vous allez voir DSK y va vous sequestré. vous allr pas assumer	figurative
1308	@LNEcanal À réfléchir tout ça, si l'on supprime ma région (Nord Pas de Calais) où va-t-on mettre, chômeurs, immigrés et consanguins? 	figurative
1309	pas d'arbitre français au Brésil, pas de cardinal belge au Vatican, ms où va le monde ? un complot contre les francophones ? 	figurative
1310	@JLMelenchon : je propose à Hollande de supprimer le CSA et de confier cela Manuel Val ls 	figurative
1311	On attend pas d'être millionnaire pour faire la fiesta, tu peux m'croisé au Sofitel avec la mère a DSK	figurative
1312	Je regrette que DSK n'ait pas été Président ...qu'est-ce qu'on aurait rigolé avec Closer !	nonfigurative
1313	La droite #réactionnaire française n'a jamais renié son idole #Berlusconi et ses histoires de cul. Et ça vient faire la morale...	nonfigurative
1314	"On ne peut pas s'imaginer analphabète" Régis Jauffret #DSK #ONPC	nonfigurative
1315	Ce qui fait le + mal dans l'affaire #Closer, ce n'est pas la tromperie d'#Hollande mais le ridicule à l'étranger comme l'affaire DSK. Honte!	nonfigurative
1316	Lol :@ManonTenaillon: François Hollande c'est : "Mariage pour Tous mais Adultère pour Moi" #JDCJDR ”	figurative
1317	@Trystella @Psiri29 #Gayet elle on ne la connaissais pas avnt le mois de mars dernier elle n'a aucun talent juste famille proche de #Cahuzac	nonfigurative
1318	Bon ben merci @Garou_officiel d'avoir prévenu que tu ne serais pas aux Enfoirés cette année. Très sympa comme attitude. 	figurative
1319	Visiblement, en très peu de temps, Jean-Louis Garcia a déjà conquis la presse du côté de Châteauroux. http://www.lanouvellerepublique.fr/Indre/Sport/Football/Ligue-2/n/Contenus/Articles/2014/01/19/Couac-et-methode-Coue-1763284	figurative
1320	Régis Jauffret : "est-ce que toute l'espérance de Sarkozy pour sa réélection ne reposait pas sur #DSK ?"	nonfigurative
1321	C'est sur que les femmes adorent se faire avorter, surtout si c'est gratuit #UMP #colere 	figurative
1322	Mais oui bonne idée, et si on faisait comme l'Espagne pour le chômage aussi ? #chômage #ivg http://www.lemonde.fr/societe/article/2014/01/19/manif-anti-ivg-on-souhaite-que-la-france-prenne-exemple-sur-l-espagne_4350681_3224.html	figurative
1323	Le patron bretonnant qui parle de l'Ukraine. Ce sont des clochards, ce n'est pas un pays mais une région de l'ouest de la Pologne. 	figurative
1324	Attention! L'enquête pour "corruption de témoins" impliquant un ancien Président et le monde de Ruby n'a aucun lien avec la FFR. #Berlusconi	nonfigurative
1325	Flippant : l'écologie abordée par accident à Davos. On n'est plus à l'abri de rien. (via @Grgrrn) http://bit.ly/1dXVKsn	figurative
1326	@team_gauche_Tls @AvecMoudenc Il est vrai que le #PS fait campagne hors du centre ville ... #donneurdeleçon 	figurative
1327	@ysianelle66 c'est pour cela que je ne voterai plus jamais. Ces types n'ont aucun sens de l'interet superieur de la nation. #cahuzac #dsk	nonfigurative
1328	Dans ma classe mardi c'était "Oh ya une chanson de Rihanna et Shakira qui est sortie" je repondais "SERIEUX ? PTN JSAVAIS PAS !!!" 	figurative
1329	J'avais pronostiqué 5-0 pour Guingamp.... Je suis très très déçu, ils sont vraiment nul, aucun mérite ! 	figurative
1330	Si #Hollande avait légalisé la polygamie au lieu du mariage pour tous, ça aurait réglé tout ses pb.  #ValerieTrierweiler #JulieGayet	figurative
1331	Sur BFM , ils parlent d'Hollande et de sa rupture . C'est bien François , grâce a cela , tu as sorti la France de la crise 	figurative
1332	quel gros mufle, goujat, aucun COURAGE... (en privé comme en public) #Hollande #Trierweiler	nonfigurative
1333	Apparament François Hollande et sa go y se sont séparer. Il a la classe notre président 	figurative
1334	49% pour Dati au 1er tour... l'ex même que les Français n'ont rien compris vu la personne et son manque de travail..! http://www.rtl.fr/actualites/info/politique/article/municipales-2014-rachida-dati-intouchable-a-paris-7769042334	nonfigurative
1335	Deschamps à l'#OM:Anigo pousse les joueurs à penser qu'à eux. JA entraineur:les joueurs pensent qu'à eux. Ce soir DD ds les tribunes 	figurative
1336	Merci @journalsudouest pour cette incroyable neutralité #lapressenesertplusàrien #desinformation #Dieudonne http://www.sudouest.fr/2014/01/27/l-autre-cote-du-mur-1442093-2780.php#xtor=RSS-10521769?utm_medium=twitteretutm_source=BordeauxLive	figurative
1337	V. Trierweiler "Je remercie tous les journalistes de s'intéresser à la malnutrition" 	figurative
1338	@AnneLowenthal non,.. faut qu'on les félicite alors!? Aussi, il ne faut pas oublier que si le #PS n'était pas là, ça serait pire.. 	figurative
1339	QUOI ? Sarko financé à auteur de 20 millions par l'ami Kadhaf' ??? Franchement j'y crois pas. #Lolilol http://www.tdg.ch/monde/afrique/Kadhafi-a-affirme-qu-il-avait-donne-20-millions-a-Sarkozy/story/22169654?utm_source=twitterfeedetutm_medium=twitter	figurative
1340	Bizarrement on l'entend moins parler lui ... certainement parce que c'est la haine qui l'habite ^^ ... http://fb.me/3psKglHia	figurative
1341	" Dieudonné : près de 600.000 euros en liquide découverts chez lui " Ah bah bravo #applaudissement 	figurative
1342	Je comprend pas pourquoi tous les médias sont tournés vers un remplaçant que le PSG acheté, alors que l'OM a recruté Djadjeje. 	figurative
1343	@CyrilleLachevre @NGourd Nous tenons là un analyste politique des plus pertinents. #Ayrault, un sacré homme d'Etat 	figurative
1344	En même temps si les gens de gauche aimaient les enfants autrement que sexuellement ça se saurait 	figurative
1345	En même temps si les gens de gauche aimaient les enfants autrement que sexuellement ça se saurait -- Cobolian (@cobolian) 	figurative
1346	Ahh les femmes d'avant le 21e s. : les gosses, le ménage, la popotte #cetaitmieuxavant #manifpourtous 	figurative
1347	on a pas vu ça depuis DSK RT @afpfr La foule des journalistes devant l’immeuble de Philip Seymour Hoffman à New York	nonfigurative
1348	121 morts depuis deux jours en Syrie. Deux jours que la conférence pour la paix en Syrie est finie.  ? 	figurative
1349	Moscovici donne aucun chiffre alors que Marine lui en oppose ! Pas étonnant qu il n a pas vu pour Cahuzac	nonfigurative
1350	Benzema papa , la mère c'est pas zahia j'espère lol 	figurative
1351	@ADecherf Voilà ce qu'est une tapette, je ne suis pas homophobe j'aime bien Grenier et Gourcuff #SecondDegré 	figurative
1352	Convoquée par le CRIF, la CGT confirme qu'elle ne participe pas au boycott d'Israël. Etonnant http://fb.me/3bo5cpNam	figurative
1353	Quand Leïla Ben Ali ressemble à Lady Macbeth : Shakespeare renait en Tunisie Via @Rue89 http://blogs.rue89.com/les-plans-culture-de-la-redac/2014/02/06/quand-leila-ben-ali-ressemble-lady-macbeth-shakespeare-renait-en-tunisie-232286	nonfigurative
1354	#DPDA Aucun élément de l'extrême droite n'a été arrêté lors de la manif JDC ? Il ment encore ? Comme Cahuzac !	nonfigurative
1355	Ça l’air propre à Sotchi! #Enquete #EnqueteRC 	figurative
1356	#Dieudonne ...Et dire que ce torchon s'appelle "Libération"... http://www.liberation.fr/societe/2014/02/06/nouveau-jugement-pour-dieudonne-vendredi_978397	figurative
1357	Les t.A.T.u se produiront à la cérémonie d'ouverture des #JO de #Sochi. C'était quoi, leur 1er clip déjà ?! 	figurative
1358	#Assad devra dire à #Erdogan : "Rira mieux qui rira le dernier!" #Syrie #Turquie http://u.afp.com/GUS	figurative
1359	Canon à eau en pleine alerte rouge tempête/inondation? Nouveau canon à eau mobile #FN #Rennes http://instagram.com/p/kKa8koRxeu/	figurative
1360	Mddr regarder la 8 sa parle de viol ^^^^ ptetre on va voir DSK on c pas	figurative
1361	Si ni l' #Arcep ni la #Cnil ne sont écouté par les dirigeants, à quoi ça sert de garder ces institutions? http://bit.ly/dXwYd0	figurative
1362	#Sotchi pas encore de médailles pour les Français. Attendons la prestation de DSK en "Half pipe" : il ne fait pas les choses à moitié	figurative
1363	On peut compter sur Hollande pour qu'il parle du dossier NSA/Prism avec Barack Obama. Il défendra les citoyens européens avec force 	figurative
1364	Hollande aux États-Unis : "Ridiculous" http://www.lepoint.fr/tiny/1-1789906 #lepoint#depuis Berlusconi , aucun chef d'état n'a été aussi ridicule	nonfigurative
1365	@PyarseAfriqiyah avec plus de 90% aux dernières élections et au pouvoir depuis plus de 40 ans il est plus que légitime... #syrie 	figurative
1366	LOOOOOL mais bien sure #LastRT le football c 100 fois mieux 	figurative
1367	#UE : #Dati veut instaurer des quotas d'#immigration http://www.rtl.fr/actualites/info/politique/article/ue-rachida-dati-veut-instaurer-des-quotas-d-immigration-7769644539 #UMP C marrant tt le monde en parle mais personne ne fait rien..	nonfigurative
1368	Rassurez vous aucun chat n'est mort dans l'incendie de Bobigny , juste une fillette #roms ouf!!! #valls 	figurative
1369	"@itele: Nicolas #Sarkozy aurait été enregistré à son insu par son ancien conseiller Patrick #Buisson ? > http://www.itele.fr/politique/video/patrik-buisson-enregistrait-sarkozy-a-son-insu-72301"	figurative
1370	Rand Paul (républicain) tente une action en justice contre Obama pour la NSA: #lemonde http://www.lemonde.fr/ameriques/article/2014/02/13/etats-unis-action-en-justice-contre-obama-sur-la-nsa_4365353_3222.html	figurative
1371	@alexandrelatsa Émouvant de voir le journalisme indépendant et objectif honoré en Russie ! 	figurative
1372	Capello recale la Serie A, Vidal ne quittera jamais la Juve, Berlusconi prévient Seedorf: CAPELLO RECALE LA SE... http://bit.ly/1lNycbW	nonfigurative
1373	Ce qui est bien avec l'application #Eurosport c'est que ça ne parle pas que du PSG... #oupas 	figurative
1374	Bizarre, pq ce genre d'affaires concernent toujours le FN?/Un candidat FN évincé en raison d'un tatouage nazi http://www.liberation.fr/politiques/2014/02/14/municipales-un-candidat-fn-evince-en-raison-d-un-tatouage-nazi_980247	figurative
1375	50 militants démissionnent du #PDG afin de dénoncer une "dérive autoritaire". @JLMelenchon? Autoritaire?!? http://lelab.europe1.fr/t/demission-collective-de-50-militants-du-parti-de-gauche-en-aquitaine-pour-denoncer-la-derive-autoritaire-du-parti-13149	figurative
1376	Ca s'adresse à #hollande ça? #groslol #stvalentin #love #amoureux 	figurative
1377	Renzi "jamais plus de grande coalition" qui aujourd'hui parlemente avec berlusconi alfano (ex dauphin de berlusconi)...	nonfigurative
1378	"Disparition" des archives de Guéant à l'Elysée : "un scandale d'Etat". Cela n'était jamais vu http://tempsreel.nouvelobs.com/justice/20140216.OBS6544/archives-de-gueant-a-l-elysee-un-scandale-d-etat-pour-place.html via @LeNouvelObs	nonfigurative
1379	4 ans de l'histoire de l Élysée Les archives de Claude Guéant mystérieusement disparues… du jamais vu ! http://www.franceinfo.fr/justice/archives-gueant-place-denonce-un-scandale-d-etat-1321465-2014-02-17#main-content nice #Nice06	nonfigurative
1380	Les archives de Claude Guéant mystérieusement disparues… du jamais vu ! http://www.franceinfo.fr/justice/archives-gueant-place-denonce-un-scandale-d-etat-1321465-2014-02-17#main-content	nonfigurative
1381	.@dassouline Disparition des archives papier de C.Guéant - il faut que la lumière soit faite, c'est du jamais vu #DirectPS	nonfigurative
1382	Les commentateurs France Télé sont pas nuls. Ce sont des JO de SOTCHI 'sans magie'. #mauvaisefoi via @w4t0r http://tinyurl.com/ph72m7s	figurative
1383	Les buts du #PSG sont la uniquement pour pas qu'on parle de l'int. Contre les manifestations en #Ukraine je suis sur ! #Complot 	figurative
1384	Merkel : « Nous devons faire mieux pour la protection des données en Europe, il n’y a aucun doute là-dessus » http://bit.ly/1bkzrym	nonfigurative
1385	Hollande et Merkel veulent donner du sens à leur entente http://www.lefigaro.fr/politique/2014/02/18/01002-20140218ARTFIG00334-hollande-et-merkel-veulent-donner-du-sens-a-leur-entente.php via @Le_Figaro- HOLLANDE LUI-MÊME N'A AUCUN SENS !!	nonfigurative
1386	Elle n'a aucun respect Merkel !! Ecouter son iPOD pendant que François Hollande parle…	nonfigurative
1387	Affaire du tract de soutien à Guéant > L'UMP des Hauts-de-Seine n'a «jamais reçu de facture» (Karoutchi) > http://www.mediapart.fr/journal/france/190214/boulogne-billancourt-l-ump-vit-une-situation-dramatique?onglet=full #Boulogne	nonfigurative
1388	C'est assez drôle de voir que ceux qui scandaient la censure du gouvernement lors de l affaire Dieudonné veulent boycotter Tom Boy! 	figurative
1389	Je savais pas que le Bayern faisait des attaque defense a l'echauffement d'avant match #ARSBAY 	figurative
1390	Comment #gueant sans éthique ni déontologie détourne une décision du conseil d'éthique ils se croient tout permis!	nonfigurative
1391	@MenardMalika mdr miss france au Psg c'est comme un goss au mcdo qui veut tous manger !! 	figurative
1392	Quand on lit ça on se dit que DSK n était pas pire que #mitterrand !Ah les valeurs morales des gauchos !!!	nonfigurative
1393	Un député PS propose de taxer les SMS et les appels, encore une bonne idée! via @LeLab_E1 http://lelab.europe1.fr/t/un-depute-ps-propose-de-taxer-les-sms-et-les-appels-pour-indemniser-les-victimes-d-intemperies-13214	figurative
1394	Leila BEN ALI se confesse sans son livre intitulé " MA VÉRITÉ" http://youtu.be/sMZLFrYjArA?a	nonfigurative
1395	Guéant cherche à vendre un nouveau logiciel pour la révision listes électorales. Avec où sans backdoor ? http://www.jeuneafrique.com/Article/JA2771p008.xml1/#.UwfLmA9I4Qh.twitter	nonfigurative
1396	LE gouvernement de l'économie c'est le #PLQ; corruption, collusion, et 66milliards de + sur la dette en 9 ans. #polqc #cdnpoli #ceic 	figurative
1397	@EELV Merci d'avoir aidé notre ville à être belle et verte !!!! Belle organisation !! #NDDL #casseurs 	figurative
1398	En plein milieu de combs la ville !!! Réseau indisponible !!! Merci @SFR_Groupe #inadmissible 	figurative
1399	Maintenant des milices armées russes se montent en Crimée...l'Ukraine est en danger. C'est la faute à Poutine ou à Sarkozy, au choix 	figurative
1400	Dans la vraie vie Bernard De la Villardière n’existe pas. Cet homme est un hologramme. Ceux qui disent le contraire sont des Menteurs	figurative
1401	Leila Ben Ali se rendrait fréquemment au Koweït et au Qatar en dépit d'un mandat d'arrêt émis par Interpol. http://www.lefigaro.fr/international/2014/02/24/01003-20140224ARTFIG00100-le-sort-parfois-peu-enviable-des-dirigeants-destitues.php	nonfigurative
1402	@Benito_sphotos Ouais exactement, pas d'inquiétudes, les prochains jeux ont lieu à Rio, ensuite en Corée 	figurative
1403	 #MUN57000 Toi aussi tweete comme @mjzmetz et @dgmetz14 : #MOIMOIMOI 1 fois élu(e), je désarmerai la Corée du Nord.	figurative
1404	L'équipe presse de @nkm_paris est toujours heureuse de recevoir les appels de journalistes, un plaisir de les appeler... 	figurative
1405	Jamais trop tard pour bien faire Pat... "@lequipe: Patrice Évra a hésité à arrêter avec les Bleus http://lequi.pe/1ewuWvs"	nonfigurative
1406	Pendant ce temps le Figaro s'amuse à créer un jeu où on peut remanier le gouvernement. Passionnant, très intelligent, vraiment. 	figurative
1407	Nous n'avons jamais hésité nous. http://bit.ly/1frWg4k Evra: "J’ai hésité sur mon avenir en équipe de France"	nonfigurative
1408	« Rachida Dati est une personne très fausse. » B Laporte	nonfigurative
1409	Mathieu Gallet, choisi par le CSA pr Radio France, avait préparé la loi permettant à Sarkozy de nommer les chefs de laudiovisuel 1/2 	figurative
1410	Tjs qd qu'il est au cabinet du Min. de la Culture sous Sarkozy, Mathieu Gallet participe auchoix de 3membres du CSA #radiofrance 2/2 	figurative
1411	Ils sont assez cool les portables qu'ils nous prêtent SFR :((( 	figurative
1412	#Centrafrique : Hollande veut éviter une partition à tout prix. C'est vrai qu'une bonne guerre civile c'est tellement mieux... 	figurative
1413	#Sarkozy à Berlin : #Guaino a-t'il été sollicité pour écrire le discours ? ça aurait pu lui rappeler le bon vieux temps et le calmer 	figurative
1414	Graphiques: Les Jeux Olympiques les plus ridiculement cher jamais | Mère Jones http://www.motherjones.com/politics/2014/02/most-expensive-olympics-ever-sochi-charts	nonfigurative
1415	L #UE qui est le fossoyeur des souverainetés étatiques, s emporte c/ la Russie, inquiets d une souveraineté ukrainienne en danger 	figurative
1416	L'écologie n'a aucun poids face à l'économie, car aujourd'hui on préfère penser au court terme, et non au long terme	nonfigurative
1417	#MonVote2014 #RR2014 veut être le maire de tous les strasbourgeois avec une liste d'#apparatchiks #PS on sent bien cette volonté! 	figurative
1418	J'ai qu'une hâte c'est qu'un pro-Russe partent en Russie, se plaigne un beau matin de Poutine, et finisse en camp de travail. 	figurative
1419	La suspension de l'#écotaxe signifie l'arrêt de projets de transports en commun durables #vivelavoiture http://rue89.nouvelobs.com/2014/03/03/apres-suspension-lecotaxe-liste-projets-transport-peril-250361	figurative
1420	#Copé se rendant compte que l'idée d'une déclaration solennelle était grotesque aurait sciemment saboté les équipements de l'#UMP ... 	figurative
1421	«L'Ukraine ne cèdera jamais la Crimée»...Fabius fait son show médiatique....Merkel agit en silence... http://www.lefigaro.fr/international/2014/03/03/01003-20140303LIVWWW00038-ukraine-le-g7-condamne-la-russie-et-arrete-les-preparatifs-du-g8.php	nonfigurative
1422	@ps et #medias a sa solde ont déjà oublié le ministre#Cahuzac qui dans le blanc des yeux jurait a la #Nation qu'il ne détenait aucun cpte!	nonfigurative
1423	Vladimir Poutine ne va jamais s'en remettre...  Les États Unis vont boycotter les JO paralympiques de Sochi via @SACNSNew	figurative
1424	DSK est l’homme pour les Français (les médias ne sont pas fatiguées de ns prendre pour des cons ?) http://20min.fr/a/1314102 via @20minutes	nonfigurative
1425	France Monde | #DSK en tête d'un sondage qui n'a pas été publié - Le Bien Public http://www.bienpublic.com/actualite/2014/03/04/dsk-en-tete-d-un-sondage-qui-n-a-pas-ete-publie via @lebienpublic	nonfigurative
1426	Sondage: DSK ferait mieux que Hollande à l'Elysée (une étude non parue citée par France Info) Il n'aurait pas de mal&#x1f602; http://huff.to/1hItyL0	nonfigurative
1427	Selon la Cour des Comptes, 34 Millions d'euros pour "frais d'enquête" sous Sarkozy restent sans justification http://www.rtl.fr/actualites/info/politique/article/frais-de-police-129-millions-en-liquide-entre-2002-et-2012-selon-la-cour-des-comptes-7770160087 #Guéant	nonfigurative
1428	L'étonnant sondage qui montre que DSK n'est pas grillé chez les Français http://tempsreel.nouvelobs.com/politique/20140304.OBS8444/dsk-et-le-sondage-masque.html via @LeNouvelObs	nonfigurative
1429	@le_Parisien Mag ne publie pas un sondage qui place DSK en tête d'un classement politique >> http://bit.ly/1fEjBQr	nonfigurative
1430	C'est quand même étonnant - DSK en tête d'un sondage, Le Parisien Magazine ne publie pas http://bour.so/n/KWWRD#.UxX7CsIOmr8.twitter	nonfigurative
1431	DSK en tête d'un sondage que Le Parisien Magazine décide de ne pas publier http://u.afp.com/xGn #AFP	nonfigurative
1432	Les journaux étrangers sur la #France, belle image () http://internacional.elpais.com/internacional/2014/03/04/actualidad/1393937904_504982.html #racisme #FN #Valls #Roms #Municipales2014 via @el_pais 	figurative
1433	La défense de l'avocat de Buisson, c'est que c'est pas pire de Cahuzac. Il peut aussi ajouter qu'aucun animal n'a été blessé.	nonfigurative
1434	"Elle n’aime pas Fillon hein ? Tu savais ça ?" Ha ! Plus que jamais, #LaPolitiqueEstUnJeu #BuissonGate http://bit.ly/1q4JQm6	nonfigurative
1435	Gueant embarque les archives de l'Elysee.Buisson laisse pour archives des enregistrements volés Les scandales d'Etat de la Sarkozie,sans fin	nonfigurative
1436	Guéant au #JDD : "Jamais entendu parler d’enregistrements officiels, jamais vu de magnéto posé sur une table" http://www.lejdd.fr/Politique/Affaire-Buisson-Claude-Gueant-surpris-decu-choque-655808	nonfigurative
1437	Et bien j'ai enfin l'opportunité de voir l'ouverture de la cérémonie des JO de Sotchi. Mieux vaut tard que jamais!	nonfigurative
1438	En Allemagne, on ne prête pas ses lames de bobsleigh http://www.lemonde.fr/sport/article/2014/03/05/sotchi-2014-en-allemagne-on-ne-prete-pas-ses-lames-de-bobsleigh_4377186_3242.html Il n'a jamais vu Rasta Rockett ou quoi ??? cc @didiersery	nonfigurative
1439	Le Canard ne parlait pas des affaires Gayet ou DSK, sous prétexte de vie privée. Mais il publie les conversations privées de N Sarkozy...	nonfigurative
1440	"Rien n'excuse. Je ne veux pas comme aucun français être mis sur écoute" Henri Guaino #EPTS	nonfigurative
1441	Le mawachi direct crampons dans les yeux à la 1re minute, j'avais jamais vu. #Promes #Evra	nonfigurative
1442	C'est vrai qu'en se moment, ce qu'il manque à la Republique Française est de connaitre ce que Sarkozy disait sur ses collegues... 	figurative
1443	Même quand il a le PSG... En même temps, ils sont super bon ! #Lol 	figurative
1444	.@Henri_Guaino #Buisson "A aucun moment ns étions au courant 1 instant d son comportement" @radioclassique @LCI #GuillaumeDurand	nonfigurative
1445	Jean Jacques Bourdin à l'anniversaire de DSK..Et avec une belle excuse! Et après Mr ne copine pas.. http://m.closermag.fr/tele/videos-tele/la-femme-de-jean-jacques-bourdin-est-amie-avec-dsk-video-285251	nonfigurative
1446	@PoliTwitCo @StopCroyances vous me vendez tellement de rêves ! C'est vrai que chez vous aucun Guérini, Cahuzac, pas PS dans le nord...	figurative
1447	#Sarkozy Guéant et Hortefeux sur écoute... Mais sans #Buisson http://www.lemonde.fr/societe/article/2014/03/07/nicolas-sarkozy-sur-ecoutes-la-justice-soupconne-un-trafic-d-influence_4379307_3224.html	nonfigurative
1448	#LT : Elles est forte cette dictature socialiste pour parvenir à s'acharner autant sur un homme si irréprochable que #Sarkozy ... 	figurative
1449	“@le_gorafi: La liste d'attente pour obtenir un HLM en région parisienne peut désormais se transmettre en héritage.” @LilasAutrement 	figurative
1450	La nièce de Leila Ben Ali libérée : Tunisie : NEWS : Tunisie : Tuniscope http://dlvr.it/55Xngm	nonfigurative
1451	Le #Poutine Bashing ne s'arrête jamais .... "Il faut boycotter les Jeux paralympiques de M. Poutine à Sotchi" http://www.lemonde.fr/idees/article/2014/03/07/il-faut-boycotter-les-jeux-paralympiques-de-m-poutine-a-sotchi_4379479_3232.html	nonfigurative
1452	Une affaire sans précédent : des juges ont mis sur écoute Nicolas Sarkozy alors Président.... http://www.francetvinfo.fr/politique/affaire/sarkozy-gueant-et-hortefeux-ont-ete-places-sur-ecoute-par-la-justice-selon-le-monde_546647.html	nonfigurative
1453	Sarkozy Guéant Balkany Woerth Devenir avocat sans diplômes:un "cadeau" contesté par le monde judiciaire - http://centre.france3.fr/2013/04/11/devenir-avocat-sans-diplomes-232631.html #Ripoux	nonfigurative
1454	#Sarkozy fut un des auteurs de la loi du 9 mars 2004 encadrant les #écoutes téléphoniques 	figurative
1455	#bouygues #sfr mariage pour tous :-) ok je sors ! 	figurative
1456	#PKP en politique : Berlusconi n'y voit "aucun mal" #qc2014	nonfigurative
1457	Poutine raconte "rien de mieux que choisir son agence de presse!" RT @Le_Navet #PKP en politique : Berlusconi n'y voit "aucun mal". #qc2014	nonfigurative
1458	#Gueant n'aurait pas eu l'idée de surveiller des conversations privées #MonsieurAfrique serait un mythe ... 	figurative
1459	Patrick Buisson ne savait pas que son Dictaphone enregistrait; Il ne savait même pas qu'il en avait un et il ne sait pas qui est N. Sarkozy. 	figurative
1460	[Blogue] PKP au PQ : la «berlusconisation» de l’État», nous y sommes plus près que jamais, explique @Alec_Castonguay http://bit.ly/1lOab7i	nonfigurative
1461	Mouaaaaaaarf!!! “@PatRomedenne: Copé "J'ai toujours refusé de polémiquer". #20h #France2 ”	figurative
1462	Réélire l'affairiste sioniste Sarkozy à la tête de l'état c'est être atteint sans aucun doute du syndrome Berlusconi. http://mobile.agoravox.fr/actualites/politique/article/nicolas-sarkozy-ou-l-indecence-du-136833	nonfigurative
1463	Guaino "qui peut penser que Mr Kadhafi ait financé la campagne de Sarkozy". Euh ben moi je peux le penser sans aucun problème. #motscroises	nonfigurative
1464	Certains sont accros à « Game of thrones », moi, mon truc, c’est « Nicolas Sarkozy » - Rue89 http://rue89.nouvelobs.com/2014/03/11/certains-sont-accros-a-game-of-thrones-truc-cest-nicolas-sarkozy-250574	figurative
1465	Mickael Tacalfred (Reims) au repos 15 jours pour dépression Enorme ITW décalée de #Tacalfred !!! #SDR http://www.footballfrance.fr/football/france/2014/03/stade-de-reims-mickael-tacalfred-repos-15-jours-pour-depression-ben-yedder/2053	figurative
